#Logger
1 16 7123.561147281781
2 32 7625.312470481444
3 48 6399.6422016759325
4 64 6714.457429575989
5 80 6720.785228567256
6 96 5698.017205567306
7 112 4381.547600337047
8 128 9601.943522328665
9 144 4886.72487758382
10 160 6585.549793042699
11 176 6056.763364482469
12 192 6700.34697688118
13 208 4677.018148295945
14 224 6631.786936746957
15 240 6569.5330192786205
16 256 5459.356452899771
17 272 6353.852915624441
18 288 5979.09360150387
19 304 5716.258900634026
20 320 6321.475323152554
21 336 7355.506116322283
22 352 6956.795425047022
23 368 6203.731243437698
24 384 5904.1132614085445
25 400 4812.6450094779775
26 416 5527.7164134166815
27 432 5736.128585153935
28 448 7544.34023437363
29 464 5757.414991462927
30 480 6329.195201531935
31 496 6889.232467103834
32 512 7074.48961978097
33 528 7757.028852552296
34 544 7020.400720349833
35 560 5870.159058692289
36 576 6070.854491954288
37 592 5551.588150361025
38 608 5217.6716639530605
39 624 5960.044829064191
40 640 6450.07359442267
41 656 6456.704571527031
42 672 5037.492171430418
43 688 5256.77120966614
44 704 4726.963997959266
45 720 5278.354872962991
46 736 6959.678271549545
47 752 6060.770978524365
48 768 6622.522644728269
49 784 7484.9804654111695
50 800 6039.255961849479
51 816 7282.795977793117
52 832 5891.0318036746885
53 848 5866.53605271134
54 864 5745.024832323916
55 880 5213.9873529416645
56 896 6256.063412841194
57 912 4575.152122152347
58 928 5614.966312154539
59 944 5917.986873480778
60 960 4543.7238915033795
61 976 5422.374533965727
62 992 5681.557563311912
63 1008 5227.945280070429
64 1024 6707.19923392665
65 1040 5472.02144660667
66 1056 6297.520222758329
67 1072 6167.157041559624
68 1088 5456.419999345425
69 1104 4455.7659379209035
70 1120 4604.463652463542
71 1136 4955.442016659242
72 1152 5139.240257934453
73 1168 5868.314989355608
74 1184 6430.226899562661
75 1200 6243.853104135117
76 1216 7746.813899204734
77 1232 4988.359650652884
78 1248 6132.8692193356155
79 1264 5853.096821162702
80 1280 6031.270091688958
81 1296 3661.436931415536
82 1312 4979.394671951372
83 1328 6169.630439575813
84 1344 6091.631198168317
85 1360 7684.483874236041
86 1376 7395.19269415381
87 1392 6232.991147780954
88 1408 6388.310707933585
89 1424 4763.269477334692
90 1440 6550.820000757807
91 1456 6491.954447625434
92 1472 5961.711900867141
93 1488 5467.552429318938
94 1504 6701.419644350451
95 1520 5599.184888430838
96 1536 4970.637061057102
97 1552 6785.020463858935
98 1568 4276.639689995472
99 1584 4661.142256932554
100 1600 6638.182819091228
101 1616 6565.449429755962
102 1632 5812.43463207615
103 1648 5876.112795098873
104 1664 5562.484489793004
105 1680 5451.372780741003
106 1696 4898.797607083304
107 1712 5680.87833475042
108 1728 5576.551724698521
109 1744 6348.618730668391
110 1760 6235.320000585695
111 1776 5385.371155126792
112 1792 6581.9116948156625
113 1808 5096.780164001231
114 1824 4902.487947931256
115 1840 5314.265340557567
116 1856 4411.884700675773
117 1872 5860.34211030508
118 1888 7298.473588754305
119 1904 5723.289128958647
120 1920 4719.207028354988
121 1936 5231.371088732203
122 1952 5015.829601600453
123 1968 6353.779857965683
124 1984 5343.086408116875
125 2000 6766.863700535019
126 2016 5540.257337153416
127 2032 5584.501978615581
128 2048 5252.184676207068
129 2064 4742.87807892646
130 2080 5689.584052596516
131 2096 5394.09989149144
132 2112 4204.915611284491
133 2128 4840.46285118413
134 2144 4709.938202014654
