0.018294044549326344,0.017128158308338283,0.018043509655091772
-1.3446110523270742,-1.3443314905940393,-1.3449164271032878
-0.6649546604328306,-0.6648281444578903,-0.6651038987890683
-0.10498446331002731,-0.10457135471876398,-0.10542963537875036
-0.0024618985069477036,-0.0026708176652817123,-0.002059418808324604
0.4756429729619323,0.4758424002445152,0.475959695691573
2.56312662861928,2.562794215828409,2.5630252890040963
1.103887070656394,1.1037551150437381,1.1047111062414852
0.029009834092811836,0.029265959645244078,0.029075584540641703
-0.00025871543246968156,-0.00023758243473039802,-0.0006029712708685314
-0.00970636801520739,-0.009716984097254935,-0.009746861743887157
-0.005854253313854307,-0.005907679701548656,-0.006135826203619074
-0.0008444167989689678,-0.0005736783240323944,-0.0006620553855389557
0.0011728032410167374,-2.3252128501827875e-05,0.0010611625290724899
0.002661407702089055,0.0033220800378651635,0.0024140059453083705
-0.0007827373918139547,-0.0007790308128323619,-0.0008376410280495805
0.001872766316353173,0.0017983395079524656,0.001799758497392543
3.429902612873843e-05,-0.0004213428058600438,0.0008179102958129193
0.003994067721232327,0.004277867880724111,0.004283595640972411
0.008958593716512973,0.009452587653437318,0.009237567543895894
-0.0022554601912714045,-0.002546947562285975,-0.0023119528631483344
-0.0007353877546669154,-0.0006131697878142839,-0.0009758305488955649
0.009778968471882482,0.009477141323211874,0.00979287601781153
0.0001815329826885803,9.115974793299065e-05,0.0004256382219645033
-0.00044857665749371877,0.00011155150459459261,-0.00030808418004616236
0.39175863186970283,0.391320342139,0.39186809734423644
-0.6770167255180095,-0.6768481462758763,-0.6766959792164381
0.513432475303492,0.5133426955348718,0.5131935104497497
0.12143603788575327,0.12152461559246311,0.12129976574056973
0.1826939928700503,0.18219697504379612,0.1821727481063103
-0.4922575838376443,-0.49094591886019157,-0.49051785211942145
